SMILES,value
Cn1ncc(C(=O)N2CCC(Nc3cc(=O)[nH]c4ccc(F)cc34)CC2)c1C(F)(F)F,5.20761
COc1ccc(OCC(O)Cn2c(Nc3ccccc3)nc3c2c(=O)[nH]c(=O)n3C)cc1,4.0
O=C1Nc2ccccc2/C1=N\NC(=O)c1cc(-c2cccc(OCc3ccccc3)c2)n[nH]1,4.81876
O=C(NCCCN1CCOCC1)c1cnn2c1NC(c1ccccc1)CC2C(F)(F)F,4.47128
Cc1ccc(C2CC(C(F)(F)F)n3ncc(C(=O)NCCN4CCOCC4)c3N2)cc1,4.26746
O=C(C[n+]1cc(-c2ccc(F)cc2)n2c1CCC2)Nc1nc(-c2ccc(F)cc2)cs1,4.97708
CC(C)(C)OCc1ccc(-c2ccc(CO[C@@H]3COc4nc([N+](=O)[O-])cn4C3)cc2)cc1,6.31107
Cc1ccc(C(=O)NCC2=C[C@@H]3Oc4ccccc4C(=O)C3=CN2c2ncccc2C)cc1,5.74958
CC(=O)N1N=C(c2ccc(Nc3cc(=O)oc4ccccc34)cc2)CC1c1ccc(C)cc1,3.33994
CCNC(=O)[C@@H]1C[C@@H](NC(=O)c2cc(CC)nn2C)CN1C(=O)c1coc2ccccc12,5.09691
Cc1ncccc1Nc1cc2nc3ccccc3n(-c3ccc(F)cc3)c-2c/c1=N\C(C)C,7.13584
Cc1ccc(Nc2cc3nc4ccccc4n(-c4ccc(F)cc4)c-3c/c2=N\C(C)C)cn1,6.86284
COc1ccc(N2CSC3=C(C#N)C(c4cccc(OC)c4OC)CC(=O)N3C2)cc1,4.26167
CCC(C)Oc1ccc(C(=O)NC(=S)Nc2ccc(NC(=O)c3ccco3)cc2)cc1,6.02927
COc1ccc(-c2nc3sc(-c4ccc(C)cc4)nn3c2-c2nc3ccccc3[nH]2)cc1,4.54408
COc1ccc(S(=O)(=O)Nc2cc(Sc3ccccc3)c(O)c3ccccc23)cc1,4.68783
O=C1CC(N2CCN(C3c4ccccc4-c4ccccc43)CC2)C(=O)N1Cc1ccccc1,4.03905
CCN(c1ccccc1)S(=O)(=O)c1ccc(C(=O)Nc2ccc3ncsc3c2)cc1,4.84792
CCc1ccc(NC(=O)c2cnc(N3CCN(c4ccccn4)CC3)c3ccccc23)cc1,6.35262
COc1ccc(CNCCC(c2ccc(F)cc2)c2ccc(OC(C)C)cc2)cc1OC,4.81693
CC(C)(C)c1ccc(C(=O)Nc2ccc(NC(=S)NC(=O)c3cccs3)cc2)cc1,5.59887
CNC[C@@H](Cc1ccccc1)N1CCN(CCC23CC4CC(CC(C4)C2)C3)[C@H](C(C)C)C1,4.81495
O=C(c1ccc(NC2=C(Cl)C(=O)N(Cc3ccccc3)C2=O)cc1)N1CCCCCC1,4.7883
CCC(=O)N1CCN(c2ccc(NC(=O)c3ccc(-c4ccc(Cl)cc4)o3)cc2)CC1,5.48386
Cn1ncc(C(=O)N2[C@H]3CC[C@@H]2C[C@H](Nc2cc(-c4ccccc4)[nH]c(=O)c2)C3)c1Cl,5.79588
COc1cccc(CNC(=O)CN2CCCN(Cc3ccc(Cl)cc3)S2(=O)=O)c1,3.83526
O=S(=O)(c1ccc(Cl)cc1)N1CCN(c2nc3ccccc3c3ccccc23)CC1,5.14587
Cn1nc(-c2ccc(Cl)cc2)c2cc(C(=O)N3CCN(c4ccccn4)CC3)sc21,5.60398
Clc1ccccc1COc1ccc(/C=C/CCSc2nc3ccccc3s2)cc1,4.8456
O=[N+]([O-])c1nc2n(c1Br)C[C@H](OCc1ccc(OC(F)(F)F)cc1)CO2,4.60206
O=c1c2cc(Br)ccc2nc(/C=C/c2ccc([N+](=O)[O-])o2)n1-c1ccccc1,4.0
O=c1c2ccccc2nc(/C=C/c2ccc([N+](=O)[O-])o2)n1-c1ccc(Br)cc1,4.0
O=C(Oc1c(Cl)cc(Cl)cc1C(=O)Nc1ncc([N+](=O)[O-])s1)c1ccccc1,4.54485
O=C(Nc1cc2c(cc1C(=O)c1ccccc1)OCCO2)c1ccccc1Br,4.69031
C#CCOc1c(Br)cc(/C=C(/C#N)c2nc3cc(OC)ccc3[nH]2)cc1OC,4.2786
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(-c3ccc(C(F)(F)F)nc3)cc1F)C2,6.64653
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(-c3ccc(C(F)(F)F)cn3)cc1F)C2,6.71918
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(-c3ccc(C(F)(F)F)nc3)c(F)c1)C2,6.41663
COc1c(OC)c(OC(C)=O)c2c(OC(C)=O)cc(OC(C)=O)c(OC(C)=O)c2c1F,4.49767
O=C(Nc1nnc(-c2ccc(F)cc2)o1)c1cccc(NS(=O)(=O)c2ccccc2)c1,5.04383
O=C(Nc1nnc(-c2ccccc2)o1)c1cccc(NS(=O)(=O)c2ccc(F)cc2)c1,4.94577
CCOC(=O)c1cc2cc(N3CCN(C(=O)Nc4ccc([N+](=O)[O-])cc4)CC3)ccc2o1,4.78781
Nc1nc(-c2ccc(Nc3cc(=O)oc4ccccc34)cc2)cc(-c2ccc(O)cc2O)n1,3.34088
COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,6.33724
COC(=O)[C@H](Cc1cc2ccccc2[nH]1)NC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,6.33724
Cc1ccc2c(c1)NC(=O)c1cc(NS(=O)(=O)c3ccc4c(c3)OCCO4)ccc1O2,4.81133
CC(=O)NCC1CN(c2ccc(-c3ccc(CNCc4cn[nH]n4)cc3)c(F)c2)C(=O)O1,6.55543
CN(Cc1ccccc1)S(=O)(=O)c1ccc(C(=O)Nc2nnc(-c3ccco3)o2)cc1,5.33339
CN(Cc1ccco1)S(=O)(=O)c1ccc(C(=O)Nc2nnc(-c3ccccc3)o2)cc1,5.37779
Cn1c(=O)c2c(nc(SCC(=O)c3ccccc3)n2Cc2ccc(F)cc2)n(C)c1=O,4.59662
CN(C)CCOc1cccc(-c2ccc(CO[C@@H]3COc4nc([N+](=O)[O-])cn4C3)cc2)c1,5.28432
COc1ccc2[nH]c(/C(C#N)=C\c3ccccc3OCC(=O)Nc3ccc(C)cc3)nc2c1,4.21107
CCc1ccc(OCC(O)Cn2c(-n3nc(C)cc3C)nc3c2c(=O)[nH]c(=O)n3C)cc1,4.35105
O=c1oc2cc(OCC(O)CN3CCN(c4ccccc4F)CC3)ccc2c2c1CCC2,4.0
Cc1ccc(C(c2c(C)[nH]n(-c3ccc(F)cc3)c2=O)c2c(O)ccc3ccccc23)cc1,4.84771
CC(C)COc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)Nc2ccccc2O3)cc1,4.90877
O=[N+]([O-])c1cc(S(=O)(=O)Nc2ccccc2)ccc1N1CCN(c2ccccc2)CC1,4.83756
Cc1nn(-c2ccc3c(c2)Nc2ccccc2S3)c2nc(N)nc(-c3ccccc3O)c12,5.29367
CCOc1ccc2nc(N(CCCn3ccnc3)C(=O)Cc3ccc(F)cc3)sc2c1,5.70749
CCOc1cccc2sc(N(CCCn3ccnc3)C(=O)Cc3ccc(F)cc3)nc12,5.17959
COC(=O)c1ccc(C2NC(=S)NC(C)=C2C(=O)Nc2nc3ccccc3s2)cc1,5.50864
CCOC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCC(O)CNC(C)(C)C)cc12,4.88123
Cc1ccc(-c2c[n+](CC(=O)N3c4ccccc4Sc4ccccc43)c3n2CCC3)cc1,5.1043
CC(C)=CCC/C(C)=C/COc1ccc(C2CC2c2nnc3c4ccccc4cnn23)cc1,4.55284
CCC(C)(C)c1ccc(OCC(O)Cn2c(CO)nc3ccccc32)c(C(C)(C)CC)c1,4.00225
CCCCCCc1ccc2c(c1)-c1ccccc1C2N1CCN(C(=O)c2ccccc2)CC1,4.64207
CCCCCCc1ccc2c(c1)C(N1CCN(C(=O)c3ccccc3)CC1)c1ccccc1-2,4.64207
CC(C)=CCC/C(C)=C/C(Cc1ccc(F)cc1)NCCNC1C2CC3CC(C2)CC1C3,5.52288
CCC(C)(C)c1ccc(OCCCCSc2nc3ccccc3[nH]2)c(C(C)(C)CC)c1,4.00379
COc1cc(NC(=O)c2ccc3c(c2)OCCO3)ccc1NC(=O)c1ccccc1Cl,5.11392
O=C(c1ccc2c(c1)OCCO2)C1CCN(Cc2coc(-c3ccc(Cl)cc3)n2)CC1,5.34134
O=C(Nc1ccc(Cl)cc1)Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,4.54546
O=C(Nc1ccccc1)Nc1ccc(Nc2c3ccccc3nc3ccc(Cl)cc23)cc1,4.54546
O=C(O)CCNc1nc(Cc2nnc(S)n2NC(=O)c2ccc(Cl)cc2)cs1,5.20412
Cc1ccc(-c2csc3ncn(C(C)C(=O)OCc4ccccc4Cl)c(=O)c23)cc1,5.64152
[C-]#[N+][C@]12C[C@@H](O)C(C)(C)c3[nH]c4cccc5c4c3[C@]1(O)[C@H](C[C@@H](Cl)[C@]2(C)C=C)C5(C)C,5.12494
Cn1c(NC(=O)c2ccccc2NC(=O)c2ccc(Cl)cc2Cl)nc2ccccc21,4.36822
CC(=O)OC(COc1ccc2ccccc2c1Br)Cn1cnc2ccccc21,5.47599
CC(C)c1nc2ccccc2n1CC(O)COc1ccc2ccccc2c1Br,5.30724
Cn1c(CO[C@@H]2COc3nc([N+](=O)[O-])cn3C2)cnc1-c1ccc(OC(F)(F)F)cc1,5.40671
Cn1nc(-c2ccc(OC(F)(F)F)cc2)cc1CO[C@@H]1COc2nc([N+](=O)[O-])cn2C1,6.565
O=C(O)c1cn2c(n1)CN(c1cc3c(cc1[N+](=O)[O-])c(=O)c(C(=O)O)cn3C1CC1)CC2,6.05806
Cc1ccc(Oc2cc(NC(=O)CCCn3nc([N+](=O)[O-])cc3C)cc([N+](=O)[O-])c2)cc1,4.91682
CCOc1cc(-c2nnc(NC(=O)c3ccc(C(C)=O)cc3)o2)cc(OCC)c1OCC,4.0
CC(=O)N1N=C(c2ccc(Nc3cc(=O)oc4ccccc34)cc2)CC1c1ccccc1O,3.24498
Cc1cccc(OCC(O)Cn2c(NCc3ccco3)nc3c2c(=O)n(C)c(=O)n3C)c1,4.0
CCNC(=O)Nc1nc2cc(-c3ccc(-c4nnn(C)n4)nc3)c(=O)n(C(C)C)c2s1,6.69897
CCNC(=O)Nc1nc2cc(-c3ccc(-c4nnnn4C)nc3)c(=O)n(C(C)C)c2s1,5.79588
O=C1[C@@H](c2ccccc2)[C@H](c2ccc(F)cc2)N[C@H](c2ccc(F)cc2)[C@H]1c1ccccc1,5.14752
O=C(/C=C/c1ccccc1)N1CCN(CCN2C(=O)c3cccc4cccc(c34)C2=O)CC1,6.08197
Cc1ccccc1C(=O)N1CCN(c2ccc(NC(=O)c3cc4ccccc4o3)cc2)CC1,4.0
Cc1cc(N2CCC(NC(=S)Nc3ccc([N+](=O)[O-])cc3)CC2)c2cc(F)ccc2n1,4.19887
CCN(CC)S(=O)(=O)c1ccc(C(=O)Nc2sccc2C(=O)NC(=O)OC)cc1,6.34193
Nc1ccc(C2=NN(c3ccccc3)C3(C2)c2ccccc2-c2nc4ccccc4nc23)cc1,5.14448
Nc1ccccc1C1=NN(c2ccccc2)C2(C1)c1ccccc1-c1nc3ccccc3nc12,4.24527
Cc1nn(-c2ccccc2)c(O)c1/C=N/c1ccc(S(=O)(=O)Nc2nccs2)cc1,5.22944
COC(=O)c1c(NC(=O)c2cc3ccccc3oc2=O)sc2c1CCC(C(C)(C)C)C2,4.0
Cc1c(C(=O)Nc2ccccc2)sc2ncn(C(C)C(=O)OC3CCCCC3)c(=O)c12,4.18709
CCOC(=O)c1cc2cc(N3CCN(C(=S)Nc4ccc(OC)cc4)CC3)ccc2o1,4.78915
Cc1ccc(S(=O)(=O)Nc2ccc(Nc3c4ccccc4nc4ccccc34)cc2)cc1,4.54607
Cc1ccc2nc3ccccc3c(Nc3ccc(NS(=O)(=O)c4ccccc4)cc3)c2c1,4.54607
Cc1nc2sc3c(c2c(=O)n1/N=C/c1ccc(C#N)cc1)CCN(Cc1ccccc1)C3,4.69897
CC(C)(C)OCC(O)CN1CCN(CCN2C(=O)c3cccc4cccc(c34)C2=O)CC1,4.84857
CCCCOCC(O)CN1CCN(CCN2C(=O)c3cccc4cccc(c34)C2=O)CC1,4.66555
CSc1ccc(C(c2ccc(OCCN(C(C)C)C(C)C)cc2)c2cccs2)cc1,5.44723
Cc1cc(NCCN2CCOCC2)n2nc(C(F)(F)F)c(-c3ccccc3Cl)c2n1,4.0
Cc1nn(Cc2ccccc2Cl)c2sc(C(=O)NCc3ccc4c(c3)OCO4)cc12,5.264
NC(=O)c1c(NC(=O)c2ccc(Cl)cc2)sc2c1CCN(C(=O)c1ccccc1)C2,4.54561
CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1cccnc1,7.16627
COc1cccc(N2CCN(Cc3nc(N)nc(Nc4ccc(C)c(Cl)c4)n3)CC2)c1,5.42591
COc1ccc(N2CCN(Cc3nc(N)nc(Nc4ccc(C)c(Cl)c4)n3)CC2)cc1,6.26281
COc1ccccc1N1CCN(Cc2nc(N)nc(Nc3ccc(C)c(Cl)c3)n2)CC1,5.07821
COc1ccc(C[N+](C)(C)CCCN2c3ccccc3Sc3ccc(Cl)cc32)cc1,4.99752
COc1cc(C(=O)Nc2nnc(-c3ccc(Br)s3)o2)cc(OC)c1OC,5.34037
COc1cc(-c2nnc(NC(=O)c3ccc(Br)s3)o2)cc(OC)c1OC,5.61029
CC(C)c1ccc(OCC(=O)NNC(=S)NC(=O)c2ccco2)c(Br)c1,5.34491
Cn1c(Sc2cnn(-c3ccccc3)c(=O)c2Br)nnc1-c1ccccc1,4.98795
Cc1cc(/C=N/n2cnnc2)c(C)n1-c1ccc(OCc2ccc(Cl)cc2Cl)cc1,5.09583
CN1CCN(c2ccc(NC(=O)c3ccc(-c4ccc(Br)cc4)o3)cc2)CC1,4.72095
O=C(Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1)c1cccc(Cl)c1Cl,4.70539
O=C(O)c1cn2c(n1)CN(c1nc3c(cc1[N+](=O)[O-])c(=O)c(C(=O)O)cn3C1CC1)CC2,5.60151
COc1cccc(-c2nc3ccccc3c(=O)n2OC(=O)c2cccc(C(F)(F)F)c2)c1,4.64382
CS(=O)(=O)c1cccc(-c2nnc(NC(=O)c3ccc(N4C(=O)CCC4=O)cc3)o2)c1,4.0
O=C(c1ccc2c(c1)OCCO2)C1CCN(Cc2coc(-c3ccc(F)c(F)c3)n2)CC1,4.7408
Nc1nc(Nc2ccc3nc(-c4ccc(F)cc4)cc(N)c3c2)cc(-c2ccc(F)cc2)n1,5.9431
Nc1nc(Nc2ccc3nc(-c4ccc(F)cc4)cc(N)c3c2)cc(-c2ccccc2F)n1,5.49349
N#Cc1ncc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)nc1C#N,5.74473
COc1cc(C2NC(=O)NC(C)=C2C(=O)Nc2nc3ccccc3s2)cc(OC)c1O,5.92082
O=[N+]([O-])c1ccccc1S(=O)(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,4.81862
O=C(Oc1cccc2cccnc12)C(Cc1ccccc1)N1C(=O)C2C3CCC(C3)C2C1=O,5.15652
COc1cccc(C(=O)N(CCCn2ccnc2)c2nc3ccc(F)cc3s2)c1OC,4.85225
Cn1c(=O)[nH]c(=O)c2c1nc(SCc1ccc(F)cc1)n2CCCOc1ccccc1,4.0
COc1cc(OC)cc(C(=O)N(CCCn2ccnc2)c2nc3c(F)cccc3s2)c1,4.62858
COc1ccc(OC)c2sc(N(CCCn3ccnc3)C(=O)c3ccc(F)cc3)nc12,4.81916
O=C(O)c1cn(C2CC2)c2cc(N3CCC(N4CCCCC4)CC3)c([N+](=O)[O-])cc2c1=O,6.36653
CCOc1cc(-c2nnc(NC(=O)c3ccc(N(C)C)cc3)o2)cc(OCC)c1OCC,4.96102
COC(=O)c1ccc(-n2c(C)cc(/C=C(/C#N)c3nc4cc(OC)ccc4[nH]3)c2C)c(C)c1,5.21289
O=C(NCCSc1c(-c2ccccc2)[nH]c2ccccc12)c1cc2ccccc2oc1=O,5.35392
O=C1Nc2ccccc2[C@@]12N1CSC[C@@H]1[C@@H](c1ccccc1)[C@]21C(=O)Oc2ccccc21,4.24602
O=C(NCc1nnc(SCC(=O)N2CCC(Cc3ccccc3)CC2)o1)c1ccco1,4.46126
c1ccc(OCCn2c3ccccc3n3c(SCc4nc5ccccc5[nH]4)nnc23)cc1,4.53667
CCOC(=O)c1c(C)n(-c2ccc(C)cc2)c2ccc(OCC(O)CNCCCO)cc12,4.69154
Nc1ccc(NS(=O)(=O)c2ccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2)cc1,4.84812
CCC(=O)N1CCN(c2ccc(NC(=O)c3ccc(Br)o3)cc2Cl)CC1,5.04201
Cn1c2c(c(=O)n(C)c1=O)C(C(F)(F)F)(C(F)(F)F)NC(c1ccc(Cl)cc1)=N2,5.30777
COc1cc(Cl)c(C)cc1NC(=O)COc1ccc(Br)cc1C(C)(C)C,4.0
CO/N=C1/CN(c2c(F)cc3c(=O)c(C(=O)O)cn([C@@H]4C[C@@H]4F)c3c2Cl)CC1CN,5.04221
CO/N=C1/CCN(c2c(F)cc3c(=O)c(C(=O)O)cn([C@@H]4C[C@@H]4F)c3c2Cl)CC1N,4.44015
Nc1nc(-c2ccc(Cl)cc2)cc(-c2ccc(Nc3cc(=O)oc4ccccc34)cc2)n1,3.34329
O=C1CC(Sc2ccc(F)cc2Cl)N1C(=O)NC(c1ccccc1)c1ccccc1,3.94539
COc1ccc2nc(C)cc(Nc3ccc(Oc4ccc5ccccc5c4)c(Cl)c3)c2c1,6.13194
Cc1[nH]n(-c2ccccc2)c(=O)c1C(c1ccc(Cl)cc1)c1c(O)ccc2ccccc12,4.85078
Cc1c(Cl)ccc2sc(N(CCCn3ccnc3)C(=O)COc3ccccc3)nc12,5.20505
COc1ccc(Cl)c2sc(N(CCCn3ccnc3)C(=O)Cc3ccccc3)nc12,5.60696
COc1ccc2nc(C)cc(N3CCC(NC(=S)Nc4ccc(Cl)cc4)CC3)c2c1,5.38441
O=C(Nc1nnc(-c2ccc(Br)cc2)o1)c1ccc(N2C(=O)CCC2=O)cc1,4.68685
CN(C)S(=O)(=O)c1ccc(C(=O)Nc2nnc(-c3cc(Cl)ccc3Cl)o2)cc1,5.80797
O=C(Nc1ccc(CN2CCOCC2)cc1)c1ccc(-c2ccc(Br)cc2)o1,5.14948
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(-c3ccc(OC(F)(F)F)cc3)s1)C2,5.74688
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCC#Cc1ccc(-c3ccc(OC(F)F)cc3)cc1)C2,6.2993
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCC#Cc1cccc(-c3ccc(OC(F)F)cc3)c1)C2,6.44981
CC1CN(c2cc3c(cc2[N+](=O)[O-])c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC(C)O1,5.60213
CCOc1cc(C(=O)Nc2nnc(-c3ccc4c(c3)OCO4)o2)cc(OCC)c1OCC,4.0
CN1C[C@@H](c2ccc([N+](=O)[O-])cc2)[C@]2(C(=O)Oc3ccccc32)[C@@]12C(=O)Nc1ccccc12,5.15002
Cc1cccnc1N1C=C2C(=O)c3ccccc3O[C@H]2C=C1CNC(=O)c1ccc(F)cc1,5.14935
CC(=O)N1N=C(c2ccc(Nc3cc(=O)oc4ccccc34)cc2)CC1c1ccc(F)cc1,3.64489
CCOC(=O)N1CCc2c(sc(NC(=O)c3cc4ccccc4oc3=O)c2C(N)=O)C1,4.0
CCCCN1CCN(c2ccc3c(=O)c(C(=O)O)cn(-c4c(F)cccc4F)c3c2)CC1,5.36121
CC(C)CN1CCN(c2ccc3c(=O)c(C(=O)O)cn(-c4c(F)cccc4F)c3c2)CC1,5.06018
COc1ccc(/C=C2\SC(=O)N(C(C(=O)C3CC3)c3ccccc3F)C2=O)cc1OC,4.60206
COC(=O)c1c(-c2cccs2)csc1NC(=O)c1cc2cccc(OC)c2oc1=O,4.0
COc1ccc(-c2nc3sc(-c4ccc(F)cc4)nn3c2-c2nc3ccccc3[nH]2)cc1,4.548
O=C(O)c1c(=O)c2cc([N+](=O)[O-])c(N3CCSCC3)cc2n2c1sc1ccccc12,5.14935
O=C(O)c1cn(C2CC2)c2nc(N3CCC(N4CCCCC4)CC3)c([N+](=O)[O-])cc2c1=O,5.14935
COc1ccccc1N1CCN(c2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)CC1,4.0
COc1ccc(-c2cc(C(=O)Nc3nc4ccccc4s3)c3ccccc3n2)cc1OC,5.3961
CN(C1CCCCC1)S(=O)(=O)c1ccc(C(=O)Nc2nnc(-c3cccnc3)o2)cc1,5.02914
O=C(c1ccc(CNc2c(N3CCCC3)c(=O)c2=O)cc1)N1CC=C(c2ccccc2)CC1,4.58138
COc1cc2c(cc1OC)C1=NN(C(=O)Nc3c(C)cccc3C)C(c3ccccc3)C1C2,4.90309
O=c1cc(Cc2ccccc2)[nH]c2c(-c3cccc4ccccc34)c(Cc3ccccc3)nn12,4.50951
Cc1ccc(C(C)C)c(OCC(O)Cn2c(N3CCCC3)nc3c2c(=O)[nH]c(=O)n3C)c1,4.0
Cc1ccccc1OCC(O)Cn1c(N2CCCC(C)C2)nc2c1c(=O)n(C)c(=O)n2C,4.0
COc1ccccc1N1CCN(c2nc(Nc3ccc(C)c(C)c3)c3nccnc3n2)CC1,5.64932
O=C(CSc1nnc(SCc2cccc3ccccc23)s1)Nc1ccccc1F,5.43334
COc1ccc(-c2nc3ccccc3c(-c3ccccc3)c2Sc2nnc(C)s2)cc1,4.54821
CN1CC2=C(OC(N)=C(C#N)C2c2ccc(N(C)C)cc2)/C(=C/c2ccc(N(C)C)cc2)C1,6.36653
CN1CCN(C(=O)CSc2nnc(-c3cccnc3SCc3ccccc3)o2)CC1,3.24706
CN1CCN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CC1,4.84912
Cc1c(C(=O)NC(=S)Nc2ccc(Oc3ccc(Cl)cc3)cc2)cccc1[N+](=O)[O-],5.41589
CCOC(=O)c1cc2cc(N3CCN(C(=O)NCc4ccc(Cl)cc4)CC3)ccc2o1,4.1897
Cc1ccc(-c2nc3sc(-c4ccc(Cl)cc4)nn3c2-c2nc3ccccc3[nH]2)cc1,5.15051
Cc1ccc(-c2nn3c(-c4nc5ccccc5[nH]4)c(-c4ccc(Cl)cc4)nc3s2)cc1,5.15051
CC(C)N1CCC2(CC1)N=C(c1ccc3c(c1)OCO3)CC(c1cc(Cl)ccc1O)N2,5.08328
COC(=O)COc1ccc(/C=C(/C#N)c2nc3cc(OC)ccc3[nH]2)cc1Br,5.85047
COC(=O)COc1ccc(Br)cc1/C=C(/C#N)c1nc2cc(OC)ccc2[nH]1,4.0
O=c1oc2ccccc2cc1-c1csc(N/N=C\c2cc(Br)ccc2O)n1,4.76955
CC(C)Nc1nc2c(c(=O)[nH]c(=O)n2C)n1CC(O)COc1ccc(Cl)cc1Cl,4.0
CCOc1cc(OCC)c(/C=C(/C#N)c2nc3cc(OC)ccc3[nH]2)cc1Br,4.4868
N#CC1=C(S)N(c2ccccc2)C(c2ccc(-c3ccc(Cl)c(Cl)c3)o2)NC1=O,4.3869
N#Cc1c(NC(=O)c2cc(Cl)ccc2Cl)sc2c1CCN(Cc1ccccc1)C2,4.69395
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1csc(-c3ccc(OC(F)(F)F)cc3)n1)C2,5.85621
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCC#Cc1ccc(-c3ccc(OC(F)F)cc3)nc1)C2,6.65579
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCC#Cc1ccc(-c3ccc(OC(F)F)cc3)cn1)C2,6.9793
Cn1cc(CCCNC(=O)CCc2cn(C)c3ccc(Cl)cc23)c2cc(Cl)ccc21,4.6458
COc1c(N2CCn3cc(C(=O)O)nc3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,5.60336
CC1CN(c2nc3c(cc2[N+](=O)[O-])c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC(C)O1,6.36653
CCOc1cc(-c2nnc(NC(=O)c3cccc([N+](=O)[O-])c3)o2)cc(OCC)c1OCC,4.0
FC(F)(F)c1cccc(-n2cc(CN3CCCN(c4noc5ccccc45)CC3)nn2)c1,4.54883
CCOC(=O)c1c(NC(=O)c2cc3cc([N+](=O)[O-])ccc3oc2=O)sc2c1CCCC2,4.0
O=C(Nc1nnc(-c2ccc3c(c2)OCO3)o1)c1ccc(S(=O)(=O)N2CCCC2)cc1,4.92354
CCCC(=O)OCCNc1cc(Sc2nc3ccccc3[nH]2)c2nonc2c1[N+](=O)[O-],4.16712
Cc1[nH]n(-c2ccc(F)cc2)c(=O)c1C(c1ccc(F)cc1)c1c(O)ccc2ccccc12,5.14874
Cc1onc(C(=O)N2[C@H]3CC[C@@H]2C[C@H](Nc2cc(=O)n(C)c4cc(F)c(F)cc24)C3)c1C,6.92082
C=CCN(CC=C)S(=O)(=O)c1ccc(C(=O)Nc2nnc(-c3ccc(F)cc3)o2)cc1,5.49662
Nc1ncnc2c1c(-c1cc3ccccc3c3ccccc13)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,4.49485
Cc1ccc(NC(=O)NC2CCN(c3cc(C)nc4ccc(C(F)(F)F)cc34)CC2)cc1,4.55207
Cc1ccc(C)c(-c2nnc(NC(=O)c3ccc(S(=O)(=O)N4CCOCC4)cc3)o2)c1,5.25688
Cc1ccc(-c2nnc(NC(=O)c3ccc(S(=O)(=O)N4CCOCC4)cc3)o2)c(C)c1,3.94911
CN(CC1CCCO1)S(=O)(=O)c1ccc(C(=O)Nc2nnc(-c3ccccc3)o2)cc1,5.42748
CCOC(=O)Cn1cc(COCc2c(-c3ccc(OC)cc3)nc3sc(C)nn23)nn1,3.94693
NC(=O)c1c(NC(=O)c2ccc([N+](=O)[O-])s2)sc2c1CCN(Cc1ccccc1)C2,6.34489
Cn1c(=O)c2c(nc(NCCN3CCOCC3)n2CCCOc2ccccc2)n(C)c1=O,4.0
CCN1CCN(c2nc3c(c(=O)[nH]c(=O)n3C)n2CC(O)COc2ccccc2C)CC1,4.0
O=C(C[n+]1cc(-c2ccc(F)cc2)n2c1CCC2)N1c2ccccc2Sc2ccccc21,4.41256
COc1ccc(/C=C2/Sc3ccc(C(=O)N4CCc5ccccc5C4)cc3NC2=O)cc1,4.69984
CSc1ccc([C@@H]2CN(C)[C@]3(C(=O)Nc4ccccc43)[C@@]23C(=O)Oc2ccccc23)cc1,5.15109
COc1ccc(-c2csc(N/N=C/c3ccc4c(c3)c3ccccc3n4C)n2)cc1OC,4.67778
CC(C)=CCC/C(C)=C/COc1ccc(/C=C/C(=O)N/N=c2/[nH]ncc3ccccc23)cc1,4.14267
Cc1ccc(OCC(O)CN2CCN(CC(O)COc3ccc(C)cc3C)CC2)c(C)c1,4.96332
CN(Cc1c2ccccc2cc2ccccc12)C(=O)C1CC(=O)N(C2CCCCCCC2)C1,4.20412
CCc1ccc(CN(C)Cc2ccc(OC)cc2OCC(O)CN2CCN(C)CC2)nc1,4.32497
CCN1CCN(CC(O)COc2ccc(CNCCc3cccc(C)n3)cc2OC)CC1,4.0
CCCCCCCCCCCCSc1cccc(C2(O)c3ccncc3C(=O)N2O)c1,4.64589
